student_id,first_name,last_name,age,gender,major,GPA,enrollment_date,graduation_date,advisor
293,aonzie,,19,Male,Computer Science,0.09,9/17/2020,11/7/2024,Fonzie Voysey
294,Cole,Bubb,17,Male,Computer Science,3.5,3/25/2020,7/19/2025,Cole Bubb
295,Rob,Pendlenton,21,Male,Biology,1.91,,6/26/2025,Rob Pendlenton
296,Britney,,24,Genderfluid,Historo,0.51,2/27/2019,1/27/2024,Britney Wilne
297,Pascale,Harries,18,Male,Computer Science,2.51,5/28/2024,3/18/2020,Pascale Harries
298,Jenine,Tilbrook,25,Female,History,2.24,2/1/2021,8/21/2024,Jenine Tilbrokk
299,Dominik,Lumsdoj,23,Genderqueer,Biology,2.42,5/28/2021,11/1/2023,Dominik Lumsdon
300,Brittngy,Yushankin,21,Female,,3.39,7/29/2019,,Brittney Yushankin
301,Bobine,Fassam,13,Female,Computer Science,2.79,12/20/2019,6/18/2025,Bobine Fassam
302,Temple,Diter,22,Male,Biology,2.25,11/20/2020,4/17/2023,Temple Diter
303,Lanni,Sproule,22,Female,,1.98,7/28/2019,1/27/2023,Lanni Sproule
304,Loes,Sprionghall,19,Female,Biology,1.69,5/14/2019,9/13/2023,LoisqSprionghall
305,Trudey,Aynscombe,24,Female,History,1.91,3/1/2021,7/28/2025,Trudey Aynscombe
306,Emilio,Frere,25,Non-binary,History,2.77,12/11/2020,,Emilio Frere
307,Tabor,Mosconi,25,Polygender,Computer Science,2.53,3/18/2021,1/23/2025,Tabor Mosconi
308,Land,Lethibridge,24,Male,Biology,1.74,10/25/2019,10/21/2024,Land Lethibridge
309,Myrilla,Sirrell,18,Female,Biology,2.86,6/29/2021,4/24/2023,
310,Cort,wellee,21,Male,Biology,1.77,12/6/2023,3/24/2021,Cort Bellee
311,Vilma,Muneely,24,Female,Biology,1.14,7/3/2019,6/19/2025,Vilma Muneely
312,Constance,Pedican,21,,History,2.01,1/4/2019,1/8/2023,Constance Pedican
313,Sibeal,Tomadoni,20,Female,Biology,2.85,12/20/2019,9/28/2024,Sibeal Tomadoni
314,Lucila,Morriss,23,Female,Computer Science,0.31,11/11/2019,6/19/2024,Lucila Morriss
315,Erasmus,Utterson,18,Male,Computer Science,3.62,2/24/2019,6/15/2025,Erasmus Utterson
316,Maurine,Neat,21,,Computer Science,2.39,3/16/2019,1/23/2023,Maurine Neat
317,Raena,Rains,18,Female,History,3.29,2/19/2019,3/10/2023,Rayna Rains
318,Janella,Flewin,19,Female,Computer Science,2.98,1/13/2020,1/24/2023,Janella Flewin
319,Cyndia,Bogges,19,Female,Biology,2.04,6/23/2020,9/14/2023,Cyndia Bogges
320,Ashly,Sudy,20,Female,Computer Science,3.83,4/6/2021,11/11/2023,Ashly Sudy
321,Randee,Peidro,18,Female,History,0.98,11/12/2025,6/13/2020,Randee Peidro
322,Siffre,Woodson,25,Male,Biology,3.52,11/4/2020,4/5/2024,Siffre Woodson
323,Sheela,Ledwich,22,Female,Computer Science,1.2,5/11/2021,8/5/2024,Sheela Ledwich
324,Wain,Wetderill,19,Male,Biology,3.87,2/29/2020,7/11/2023,Wain Wetherill
325,Alvina,Lambdean,19,Female,History,0.97,10/19/2021,3/6/2025,Alvina Lambdean
326,,Heggadon,21,Female,History,1.21,11/27/2021,8/12/2023,Christy Heggadon
327,Aldwin,Wines,25,Male,Biology,2.87,7/14/2019,8/20/2024,Aldwin Wines
328,Zoraaa,Skoggins,23,Female,,3.11,6/26/2020,5/28/2023,
329,Eadith,Ward,24,Female,Biology,1.01,12/21/2021,5/9/2023,Eadith Ward
330,Perle,Ezzy,18,Female,History,1.23,12/31/2020,4/5/2024,Perle Ezzy
331,Lorne,Hewlings,20,Female,Computer Science,4.28,5/31/2019,2/12/2024,Lorne Hewlings
332,,Mountstephen,29,Male,Biology,1.76,1/6/2020,9/5/2025,Geordie Mountstephen
333,Belita,Perrot,25,Female,History,2.91,11/22/2020,5/11/2023,Belita Perrot
334,Ellswerth,Chason,21,Male,Biology,2.03,11/19/2019,11/30/2025,Ellswerth Chason
335,Bernardine,Jeandeau,25,Female,Biology,3.54,11/6/2019,4/29/2025,Bernardine Jeandeau
336,Corie,Holston,18,Female,History,3.39,,7/17/2023,Corie Holston
337,Pegeen,Petry,20,Female,Histbry,0.45,1/19/2021,10/6/2025,Pegeen Petry
338,Ebbert,Charlwood,26,Male,Biology,0.76,1/9/2020,10/16/2024,Elbert Charlwood
339,Dimitry,Clemits,23,Agender,Biology,2.15,4/18/2021,9/5/2025,Dimitry Clemits
340,Soerne,Yanuk,24,Male,,2.33,12/11/2024,1/30/2020,Sterne Yanuk
341,Ranee,Arnout,19,,Computer Science,3.15,9/12/2020,12/26/2024,Ranee Arnout
342,Gard,Guild,24,Male,Computer Science,2.9,1/17/2019,10/27/2023,Gird Guild
343,Amandie,Cornelissen,24,Female,History,2.09,,8/1/2024,Amagdie Cornelissen
344,Snalom,Burl,18,Male,Biology,0.75,2/14/2021,4/3/2025,Shalom Burl
345,Bobby,Tookey,25,Male,Biology,0.34,10/21/2019,11/13/2024,
346,Fremont,Sulley,25,Male,Hiatory,2.5,8/20/2019,4/21/2023,Fremont Sulley
347,Jacquelynn,Sked,23,Female,Biology,3.77,8/6/2019,11/22/2025,Jacquelynn Sked
348,Itch,Frantz,22,Male,Computer Science,2.13,10/30/2021,4/18/2025,Itch Frantz
349,,Swainston,23,Female,History,1.38,10/14/2021,2/19/2024,Kevyn Swainstow
350,Etienne,Goufot,18,Male,History,2.53,12/21/2021,12/4/2025,Etieune Gounot
351,Tamiko,Gisburne,22,Female,Biology,0.61,3/26/2021,10/21/2024,Tamiko Gisburne
352,Althea,Cornewall,20,Female,Compyter Science,2.24,1/13/2020,10/8/2024,Althea Cornewall
353,Fianna,Andrus,19,Female,Computer Science,1.07,2/28/2021,4/14/2023,Fianna Andrus
354,Kelby,Aberchirder,22,Male,Biology,3.19,6/10/2021,10/19/2025,Kelby Aberchirder
355,Julie,Piolli,22,Male,Biology,1.19,6/29/2019,4/11/2023,Julie Piolli
356,Lem,MacNulty,14,Male,,2.91,2/29/2020,6/4/2025,Lem MacNulty
357,Sanders,Houlton,20,Male,Biology,1.71,8/19/2019,10/30/2023,Sanders Houoton
358,Yettie,Murricanes,20,Female,History,0.89,5/27/2021,11/8/2023,Yettie jurricanes
359,Osborn,Sybbe,18,Male,Biology,1.02,9/27/2019,6/1/2025,Osborn Sybbe
360,Alia,Gobat,20,Female,Biology,3.8,7/4/2019,9/19/2025,Alia Gobat
361,Miriam,Tollmache,21,Female,Computer Science,1.12,3/15/2021,6/7/2024,Miriam Tollmache
362,Vivyanne,Allcorn,22,Genderqueer,Biology,1.55,8/17/2021,,Vivyanne Allcorn
363,Audre,Tolerton,21,Agender,Biology,0.37,12/29/2019,5/30/2025,Audre Tolerton
364,Ezmeralda,Banbrook,24,Female,Biology,1.81,8/29/2020,9/9/2024,Ezmeralda Banbrook
365,Bulg,Nernc,22,Male,History,0.43,12/20/2019,2/24/2025,Burg Nerne
366,Chloette,Elesanber,24,Female,History,2.8,4/20/2019,7/6/2024,Chloette Elesander
367,Ramonda,Ivushkin,21,Female,Computer Science,2.03,8/7/2019,7/1/2024,Ramonda Ivushkin
368,Ruddie,Hawkins,19,,History,3.0,9/7/2021,4/18/2023,Ruddie Hawkins
369,Lemuel,tyle,25,Male,Biology,1.21,12/12/2021,2/17/2025,Lemuel Pyle
370,Melanie,Goscar,22,Female,,2.3,11/16/2019,5/31/2025,Melanie Goscar
371,Faye,Dargue,22,Polygender,Hisnory,1.71,5/31/2020,6/28/2023,FayeaDargue
372,Smith,Fruser,20,Male,Biology,1.54,3/1/2019,4/25/2023,Smith Fruser
373,Jefferson,Doumic,20,Male,Computer Science,1.1,11/21/2020,8/1/2024,Jefferson Doumic
374,Christiano,Palluschek,24,Male,History,2.76,7/28/2021,6/24/2023,Christiano Palluschek
375,Roxana,,17,,Biology,0.59,9/17/2021,12/6/2023,Roxana Ceccoli
376,Amii,Monard,22,Non-binary,Biologa,1.02,5/11/2020,2/18/2024,Amii Monard
377,Fdederique,Huggin,24,Female,History,1.14,,3/31/2025,Frederique Huggin
378,Jobina,Gentlf,23,Female,Biology,0.55,8/1/2019,12/12/2023,Jobina Gentle
379,Jenna,Eden,20,Female,Historv,2.16,5/14/2020,10/22/2025,Jenna Eden
380,Piper,Iwanczyk,20,Female,History,0.75,1/13/2019,11/23/2024,Piper Iwanczyk
381,Massimaliano,D'Onisi,19,Male,Bidlogy,2.74,5/13/2021,12/16/2024,Massimiliano D'Onisi
382,Rickert,Tireman,25,Male,Biology,3.69,3/2/2020,1/29/2024,Rickert Tireman
383,Forbes,Steljes,23,Genderfluid,Biology,1.62,8/5/2021,9/26/2024,Forbes Steljxs
384,vuana,Brunsden,24,Female,Biology,0.49,12/8/2019,2/14/2023,Juana Brunsden
385,Dre,Gilchrest,23,Female,Biology,2.94,7/5/2019,7/13/2025,Dre Gilchrest
386,Callean,Weekly,20,Male,History,1.11,10/22/2021,8/31/2024,Callean Weekly
387,Cass,Sheal,16,Female,Biology,3.76,12/28/2020,12/4/2025,Cass Sheal
388,Windham,,23,Male,Biology,1.92,12/10/2021,7/29/2025,Windham Beach
389,Jenna,Embqrey,18,Female,History,3.11,11/5/2021,11/1/2024,Jenna Emburey
390,Fulton,Hammarberg,19,Genderqueer,History,2.67,11/5/2019,2/22/2024,Fulton Hammarberg
391,Westley,Hadden,25,Male,Computer Science,1.32,7/20/2020,11/16/2023,Westley Hadden
392,Alice,Redgrove,20,Female,Biology,2.48,1/10/2020,9/29/2024,Alice Redgrove
393,Edyth,Edgeley,22,Female,Biology,3.8,10/14/2020,7/15/2023,Edyth Edgeley
394,Rlbbecca,Blackburne,25,Female,History,3.97,11/23/2020,1/4/2024,Rebbecca Blackburne
395,Chrystel,Hulson,20,Non-binary,Hostory,2.44,5/1/2021,8/20/2024,Chrystel Hulson
396,Mylgs,Babrip,19,Male,Computer Science,2.9,4/4/2021,2/20/2025,Myles Batrip
397,Roselle,Geekin,28,Female,History,1.42,2/10/2020,5/19/2023,Roselle Geekin
398,Dora,Babbidge,17,Female,Biology,1.4,8/13/2019,10/5/2025,
399,Ginny,Pharaoh,19,Female,Biology,3.98,3/26/2019,10/27/2025,Ginny Pharaoh
400,Evey,Rohloff,22,Female,Biology,3.23,4/26/2020,4/17/2023,Evey Rohloff
401,Kelsey,Placidi,18,Female,Biology,0.83,11/2/2019,1/29/2025,Kelsey Placidi
402,Merrel,Spilsburie,25,Male,Computer Science,3.49,6/19/2019,3/25/2023,Merrel Spilsburie
403,Rabi,Elion,21,Male,Computer Science,3.6,1/3/2021,8/1/2025,Rabi Elion
404,Maureen,Rounsefell,22,Female,History,0.09,9/12/2019,5/2/2024,Maureen Rounsefell
405,Norrie,Gallardo,20,Polygender,Computer Science,3.62,4/20/2020,10/1/2023,Norrie Gallardo
406,Trina,Schukert,21,Female,Biology,0.9,9/7/2020,9/16/2025,Trina Schukert
407,Lu,Corton,18,Bigender,History,1.46,7/3/2019,1/23/2024,Lu Corton
408,Roy,,21,Agender,History,2.52,12/17/2020,4/22/2024,Roy Murgatroyd
409,Derk,Zanotti,18,Male,Computer Science,2.9,2/22/2023,10/12/2020,Derk Zanotti
410,Herculie,Kimmings,22,Male,,2.9,8/15/2021,3/2/2024,Herculie Kimmings
411,Lilllie,gelville,24,Agender,Computer Sciance,0.42,5/12/2019,11/4/2025,Lilllie Melville
412,Denni,Sedger,19,Female,Biology,0.2,2/5/2019,7/18/2023,Denni Sedger
413,Jacquelynn,Wardle,22,Non-binary,Computer Science,2.01,3/24/2019,10/6/2024,Jacquelynn Wardle
414,Dredi,Southon,20,Female,Hhstory,0.75,6/27/2021,10/14/2024,Dredi Southon
415,,Dijch,19,Male,History,1.51,1/3/2020,2/23/2025,Anselm Ditch
416,Wernher,Davy,24,,Computer Science,2.6,11/23/2021,5/5/2025,Wernher Davy
417,Rossy,Marval,18,Male,History,0.66,1/17/2020,6/3/2025,Rossy Marval
418,Madelon,,20,Female,Computer Science,3.28,2/9/2019,10/26/2024,Madelon Foltin
419,Gary,Langhor,21,Male,Computer Science,0.98,12/20/2021,5/20/2025,Gary Langhor
420,Ilse,Wescott,14,Female,Computer Science,2.28,12/12/2019,10/2/2023,Ilse Wescott
421,Gabriele,Geeson,23,Male,Biology,2.26,5/11/2021,11/22/2024,Gabgiele Geeson
422,Maddi,de Castelain,21,Female,Biology,1.47,3/22/2020,12/29/2025,Maddi de Castelain
423,,Lochmead,25,Non-binary,Computer Science,2.38,10/6/2021,4/18/2024,Carmelle Lochhead
424,Jack,Melmore,25,Male,Computer Science,1.98,2/27/2019,7/28/2023,JackfMelmore
425,Raul,De Winton,22,Male,History,2.65,6/3/2019,1/11/2024,Raul De Winton
426,Lusa,Schimpke,21,Female,Computer Science,3.61,2/4/2021,12/12/2024,Lusa Schimpke
427,Denna,Dellow,21,Female,Biology,3.5,12/2/2023,5/31/2020,Denna Dellow
428,Roland,Jakubowski,23,Male,Biology,2.98,1/6/2019,2/4/2025,Roland Jakubowski
429,Salim,Creigan,25,,History,2.97,6/26/2021,9/12/2023,Salim Creigan
430,Cazzie,Cobbe,25,Agender,Biology,2.34,10/10/2025,4/18/2019,Cazzie Cobbe
431,Sybil,Dryburgh,20,Agender,Biology,0.36,1/15/2021,,Sybil Dryburgh
432,Leicester,,21,Male,Computer Science,1.51,3/23/2021,,Leicester Durdan
433,Muhammad,Crimes,21,Male,Biology,2.79,3/5/2019,12/13/2024,Muhammad brimes
434,Kayne,Curteis,22,Male,eiology,2.43,8/14/2019,3/18/2023,Kayne Curteis
435,Glenden,Santen,23,Male,Biology,0.39,9/3/2021,4/19/2025,Glenden Santen
436,Gonzales,Corden,21,Male,Computer Science,1.82,,4/1/2024,Gonzales Corden
437,Willetta,Purselow,25,Genderfluid,Computer Science,2.4,7/19/2019,10/31/2023,Willetta Purselow
438,Orlan,Darby,19,Male,,2.01,12/5/2019,6/2/2025,Orlan Darby
439,Alicia,Gaven,24,Female,Computer Science,0.7,9/5/2023,12/23/2019,Alicia Gaven
440,Alfy,Celier,23,Male,Biology,2.76,7/21/2021,8/22/2025,Alfy Celier
441,,,18,Male,Computer Science,2.46,2/17/2020,3/29/2024,Forster Stitcher
442,Decca,Boneham,25,Male,Computer Science,1.62,1/25/2019,11/19/2024,Decca Boneham
443,Reyna,Genner,23,Female,Computer Science,2.05,10/10/2021,10/4/2024,Reyna Genneu
444,Bond,Noirel,18,Male,Biology,0.25,12/4/2021,12/8/2024,Bond Noirel
445,Drusi,Toffoletto,25,Female,Biology,2.28,2/25/2021,5/25/2024,Drusi Toffolntto
446,Rand,Tubbs,23,Male,Computer Science,1.55,,2/11/2023,Rand Tubbs
447,Galvax,Hardwich,24,Male,Computer Science,1.78,,11/17/2023,Galvan eardwich
448,Jennifer,Brosoli,24,Female,Bionogy,1.8,5/25/2021,3/15/2024,Jennifep Brosoli
449,Nang,Flacknoe,22,Female,Computer Science,3.76,7/26/2023,8/5/2020,Nani Flacknoe
450,Brien,Gorcke,18,Male,Biology,0.63,12/13/2020,10/27/2023,Brien Gorcke
451,Hotard,Goddard,21,Male,Computer Science,3.24,3/24/2020,4/8/2024,Howard Goddard
452,Gabe,Exblow,21,Male,Computer Science,2.02,7/27/2020,,Gabe Emblow
453,Cord,Giacovetti,24,Genderfluid,Biology,2.82,9/20/2020,4/28/2025,Cord Giacovetti
454,Arther,Schruurs,23,Male,biology,0.69,8/13/2020,9/30/2024,Arther Schruurs
455,Dalenna,Crighton,23,Female,Biology,3.68,6/13/2021,8/21/2023,Dalenna Crightwn
456,,Youster,21,Female,Computer Science,0.81,5/22/2021,7/11/2024,Fiann Youster
457,Joycelin,Fawlks,24,Genderqueer,Computer Science,3.2,1/6/2021,11/11/2025,Joycelin Fawlks
458,Kristine,Whitty,21,,Biology,1.23,7/7/2019,10/11/2024,Kristine Whitty
459,Ogdon,,20,Male,History,1.26,9/21/2019,3/6/2024,Ogdon Mitham
460,Thaddus,McGuigan,22,Male,,2.25,1/15/2019,5/5/2023,Thaddus McGuigan
461,Finley,,22,Male,Computer Science,2.27,3/3/2021,11/25/2024,Finley Blackman
462,,,22,Female,History,0.78,3/5/2021,3/7/2023,Christiane Petofi
463,Isaac,Lapthorne,25,Male,Biology,1.95,2/16/2019,5/24/2023,Isaac Lapthorne
464,Merell,Barnardo,18,Male,,2.34,1/22/2019,12/10/2023,Merell Barnardo
465,Bank,MaqSween,19,,History,2.93,7/22/2020,6/24/2025,Bank MacSween
466,Keenan,Doniso,24,Male,History,0.64,3/4/2021,12/13/2025,Keenan Doniso
467,Jeremy,Ferryman,25,Male,Biology,1.19,5/14/2021,4/30/2025,Jeremy Ferryman
468,Joshia,Patrone,18,Male,Biology,2.06,2/19/2021,4/6/2024,Joshia Patrone
469,Jwyne,,24,Female,History,0.84,12/24/2019,12/1/2024,Jayne Bower
470,Archibaluo,Cawsey,23,Male,Biology,3.68,4/13/2019,3/24/2024,Archibaldo Cawsey
471,,McAvinchey,25,Male,,2.45,7/3/2020,,Edd McAvinchey
472,Nataniel,Thickins,24,Male,Computer Science,0.06,12/8/2019,10/16/2023,
473,Ryun,Aldie,19,Male,Computer Science,2.04,3/6/2020,7/30/2025,Ryun Aldie
474,Marissa,Von Dqr Empten,19,Female,Computer Science,1.75,6/4/2019,3/29/2024,Marissa Von Der Empten
475,Lu,Robertet,21,Female,History,3.39,9/26/2020,2/16/2024,Lu Robertet
476,Tulley,Baughen,20,Male,History,0.82,2/28/2021,10/19/2024,
477,Ferne,Seckington,23,Female,Computer Science,3.93,,6/1/2023,Ferne Seckington
478,Quincey,Golthorpp,18,Male,Biology,2.56,7/31/2020,12/23/2024,
479,,Joutapaitis,23,Male,Biology,0.58,6/16/2025,11/21/2019,Winthrop Joutapaitis
480,Mehetabel,Duwram,18,Female,Biology,1.45,5/3/2021,4/22/2025,Mehetabel Durram
481,Karua,Rillatt,24,Female,History,2.69,9/15/2020,11/30/2023,Karna Rillatt
482,Garwin,Whieldon,22,Male,Biology,0.23,11/2/2021,11/10/2024,Gnrwin Whieldon
483,Alia,,22,Female,History,1.35,,9/17/2025,Alia Alger
484,Cozmo,Medendorp,18,Genderfluid,History,3.38,3/25/2021,4/18/2025,
485,Eustacia,Keggins,21,Female,Biology,1.7,6/18/2019,5/17/2023,Eustacia Keggins
486,Brit,,21,Male,Computer Science,1.63,5/17/2020,8/20/2024,Brit Eseler
487,,Ferrara,24,Female,Computer Science,0.75,4/4/2021,1/20/2025,Katee Ferrara
488,Yorgo,Maund,24,Male,Computer Science,2.25,11/14/2019,8/18/2023,Yorgo Maund
489,Oliviero,Bratton,20,Male,Biology,1.73,2/7/2020,1/16/2025,Oliviero Bratton
490,Shirllne,Hawlgarth,25,Female,Hiutory,3.78,12/30/2020,4/7/2023,Shirlene Hawlgarth
491,Des,Deroche,19,Genderfluid,Biology,0.25,6/11/2025,7/24/2021,Des Deroche
492,Guilbert,Silcocks,20,Genderfluid,Biology,2.21,7/21/2021,4/1/2024,Guilbert Silcocks
493,Rebeka,MacKissack,21,Female,Biology,0.18,7/4/2020,7/18/2024,Rebeka Maclissack
494,Hnrton,Hymans,23,Male,Computer Science,0.86,6/26/2021,11/15/2024,
495,Marna,MacRory,23,Agender,History,3.19,3/31/2019,6/12/2024,Marna MacRory
496,Ethel,Ranyard,26,Female,Biology,3.2,10/30/2020,1/26/2023,Ethel Ranyard
497,Elva,Heake,22,Female,Computer Science,2.64,11/29/2020,3/23/2024,Elva Heake
498,Zandra,Robak,30,Agender,Biology,0.6,5/16/2019,7/2/2023,Zandra Robak
499,Jennica,Bathurst,22,Female,Biology,1.17,11/18/2021,2/25/2024,Jennica Bathurst
500,Marie-jeanne,Walbh,23,Female,History,3.5,,5/24/2025,Marie-jeanne Walby
501,Ernie,,24,Male,Biology,0.53,2/10/2021,9/18/2023,Ernie Dorkins
502,Grissel,,21,Female,History,3.93,12/7/2021,4/27/2024,
503,Ernestine,Poulter,23,Agender,Computer Science,3.25,5/15/2020,10/27/2024,Ernestine Poulter
504,Gertrude,Tomkiss,20,Female,Biology,0.33,1/12/2020,6/25/2023,Gertrude Tomkiss
505,Kellsie,Christie,21,Female,History,2.67,4/20/2020,9/1/2025,Kellsie Christie
506,Alexandr,Josipovitz,21,Male,Biology,0.82,2/23/2020,1/20/2024,Alexandr Josipovitz
507,Maureene,Chisman,21,Female,History,2.73,6/11/2020,3/23/2025,Maureene Chisman
508,Cheri,Leasor,25,Female,Biology,0.14,2/13/2019,5/11/2024,Cheri Leasor
509,Kit,Goodridge,24,Female,Computer Science,1.91,2/13/2025,5/3/2020,Kit Goodridge
510,Eada,Machel,22,Female,Computer Science,0.74,,2/19/2023,Eada Machel
511,Lykn,eneile,19,Female,History,1.05,3/16/2019,12/18/2023,Lynn Oneile
512,Ferdy,Illem,20,Male,,0.56,9/2/2021,11/23/2024,Ferdy Illeb
513,Alvie,Fudger,19,Male,Biology,3.03,,,Alvie Fudger
514,Mariette,Saintsbury,18,,Biology,0.91,3/7/2019,11/18/2025,Mariette Saintsbury
515,Etty,Fawltey,21,Female,Biology,1.7,5/8/2021,10/12/2023,Etty Fawltey
516,Alix,Viger,24,Female,Biology,0.89,2/11/2019,11/24/2025,Alix Viger
517,Ursa,Czajkowski,24,Female,Computer Science,3.56,2/9/2019,6/24/2024,Ursa Czajkowski
518,Paulina,Henaughan,21,Female,fiology,1.35,2/15/2020,4/20/2024,Paulina Henaughan
519,Mari,Curye,21,Female,History,1.69,9/29/2020,2/28/2023,Mari Curee
520,Averil,Audenis,19,,,2.88,8/28/2025,10/8/2020,Averil Audenis
521,Skip,Rains,19,Polygender,Computer Science,1.51,11/20/2020,,Skip Rains
522,Wileen,Bracegirdle,18,Female,pomputer Science,0.46,2/4/2021,5/5/2025,Wileen Bracegirdle
523,Gabriello,McErlaine,22,Male,Biology,1.68,1/12/2021,3/30/2025,Gabriello McErlaine
524,Prvston,Pocopke,21,Male,Biology,4.0,2/13/2020,11/17/2023,Preston Pococke
525,Leeland,Brogden,18,Male,Biology,0.25,11/9/2021,9/22/2025,Leeland Brogden
526,Marin,MacColl,14,Female,,3.13,11/17/2020,12/24/2023,Marin MacColl
527,Betsy,Trevarthen,19,Female,Biology,2.34,5/25/2020,12/15/2025,Bewsy Trevarthen
528,Manfred,,25,Male,Computer Science,0.67,7/24/2021,9/9/2025,Manfred Bilovus
529,Claribel,Rooksby,18,Female,Computer Science,3.8,5/9/2021,2/17/2024,Claribel Rooksby
530,,Battey,20,Male,History,0.69,10/11/2019,,Leonhard Battey
531,Ashil,Doerrling,19,Female,Computer Science,3.42,12/8/2019,11/8/2024,Ashil Doerrling
532,Ad,Lukianov,23,Bigender,History,3.96,2/12/2019,3/23/2023,Ad Lukeanov
533,Shnridan,Crowth,23,Male,,1.84,8/6/2021,12/26/2025,Sheridan Crowth
534,Lorrayne,Klimentov,24,Female,History,2.62,11/19/2021,12/20/2024,Lorrayne Klimentov
535,Alexandrina,Wilde,22,Female,History,3.75,5/13/2019,3/4/2024,Alexandrina Wilde
536,Konstanze,Litster,21,Female,Biology,3.58,12/14/2021,12/18/2024,
537,Simon,Scotchbrook,23,Male,Computer Science,1.76,1/1/2019,8/29/2023,Simon Scotchbrook
538,Kelsy,Dunsmuir,21,Female,Computer Science,2.18,7/23/2021,10/24/2023,pelsy Dunsmuir
539,Dix,Vondrasek,25,Female,History,0.46,8/15/2019,5/6/2024,Dix Vondrasek
540,Trixy,Chiommiwnti,18,Female,ComputeroScience,2.78,6/4/2020,1/15/2025,Trixy Chiommienti
541,Selestina,Embury,20,Female,Computer Science,2.57,9/4/2019,,
542,Godwin,Champerlen,24,Male,Computer Science,0.65,1/8/2021,12/11/2024,Godwin Champerlen
543,Merl,Hainlie,21,Female,Biology,3.22,8/7/2021,12/26/2024,Merl Haitlie
544,,MacGowing,30,Female,Computer Science,1.17,9/4/2021,6/11/2024,Ferdinande MycGowing
545,Lorne,Marchment,21,Female,History,2.05,3/3/2020,8/24/2025,Lorne Marchment
546,Livvie,Bastow,19,Female,Computer Science,1.85,9/25/2019,8/29/2024,Livvie Bastow
547,barlyn,Doge,22,Agender,History,0.18,2/24/2021,9/4/2023,Marlyn Doge
548,Melisande,Smither,20,Female,History,2.25,8/12/2019,1/19/2023,Meliaande Smither
549,Deanna,,25,Female,Computer Science,2.73,5/6/2019,7/20/2024,Deanna MacKee
550,Jason,Hachette,24,Male,,1.25,4/25/2019,7/17/2024,Jason Hachette
551,Janice,Bussey,19,Female,History,3.6,6/4/2021,3/23/2024,Janice Bussey
552,Dell,qante,18,Female,Computer Science,1.76,2/20/2019,2/8/2023,Dell Sante
553,Antonetta,Brokenshire,19,Female,Computer Science,3.98,,9/4/2025,Antonetta Brokenshire
554,Marchall,Ashbrook,23,Male,Biology,2.97,11/28/2019,1/2/2024,Marchall Ashbrook
555,Gradeigh,Reeduhaw,23,Male,History,2.52,9/21/2019,5/16/2025,Gradeigh Reedshaw
556,Ambrosio,Matysiak,22,Male,Computer Science,1.89,2/11/2021,1/4/2024,Ambrosio Matysiak
557,Nate,Issatt,21,Male,ComputerqScience,0.52,5/21/2020,7/21/2023,Nate Issatt
558,Emalee,Dodwell,25,Female,Computer Science,3.25,9/14/2021,,Emalee Dodwell
559,Yul,McQueen,30,Male,Biology,3.14,9/26/2020,3/1/2024,Yul McQueen
560,,Manuele,22,Male,History,1.23,7/16/2019,1/28/2023,Burg Manuele
561,Caz,Threadgill,18,Male,Computer Science,1.5,5/20/2020,6/3/2023,Caz Threadgill
562,Hermie,Vopght,24,Male,Biology,3.7,11/26/2021,4/10/2025,Hermie Vooght
563,Nappie,Parriss,25,Male,Biology,0.56,4/30/2019,8/27/2023,Nappie Parriss
564,Berny,Noto,25,,Biology,0.87,5/1/2020,2/9/2025,Berny Noto
565,Konstance,Bonicelli,24,Female,Computer Science,3.33,6/16/2021,11/16/2024,Konstance Bonicelli
566,Dionysus,Dewsnap,18,Male,History,0.81,4/4/2021,11/5/2024,Dionysus Dewsnap
567,Theodoric,Rountrec,20,Male,Computer Science,2.28,,6/16/2023,Theodoric Rountree
568,Jareb,Strettelf,19,Male,Biology,1.36,,4/13/2024,Jareb Strettell
569,,Dowry,24,Male,History,0.01,1/4/2021,5/30/2025,Waiter Dowry
570,Theodor,Jarnell,20,Male,Biology,0.13,10/26/2020,10/31/2024,TheodoreJarnell
571,Lucienne,Clayworth,23,Female,Biology,1.42,12/18/2019,4/30/2025,Lucienne Clayworth
572,Elwyn,Spanswick,19,Male,Computer Science,2.61,5/25/2020,8/3/2023,Elwyn Spanswick
573,Pearl,Mickleburgh,19,Female,Computer Science,1.01,5/18/2021,8/15/2023,Pearl Mickleburgh
574,Ferne,Mickleburgh,22,Female,Biology,2.53,6/12/2020,1/18/2025,Ferne Mickleburgh
575,Augustina,Jerratsch,21,Female,Computer Science,3.06,10/24/2020,8/6/2024,Augustina Jerratsch
576,Crista,Helwig,22,Female,History,2.54,,9/19/2024,Crista Helwig
577,Venita,Bernardon,19,Female,Biology,0.85,12/25/2020,4/22/2023,Venita Bernardon
578,Kristan,Jesse,20,Female,Computer Science,2.38,10/20/2020,5/25/2023,Ktistan Jesse
579,Betti,Scurg,23,Female,Biologw,2.41,4/7/2021,7/12/2025,Betti Scurr
580,Margaret,Cucinotta,24,Female,History,3.19,7/15/2019,3/16/2023,Margaret Cucinotta
581,Isis,Elan,24,Female,Computer Science,2.78,1/10/2019,12/26/2023,Isis Elan
582,Felix,Kock,23,Male,Computer Science,1.2,6/17/2020,7/27/2023,Felix Kocg
583,Joan,Bennedsen,23,Genderfluid,Computer Science,3.62,10/4/2020,4/30/2024,Joan Bennedsen
